,region,EWCL,dept,perspective,value
219,天津,CO2,"Electricity, Gas &Water",消费视角,26.891281467209602
220,天津,CO2,Construction,消费视角,63.59217461314652
221,天津,CO2,Transport,消费视角,19.103770538614192
222,天津,CO2,Services,消费视角,32.279596662492516
223,天津,CO2,Others,消费视角,67.67759752623056
224,河北,CO2,Agriculture,消费视角,21.88976686292377
225,河北,CO2,Food&tabacco,消费视角,21.960866227907488
226,河北,CO2,"Electricity, Gas &Water",消费视角,104.0432012293943
227,河北,CO2,Construction,消费视角,118.27647093906643
228,河北,CO2,Transport,消费视角,16.821677780069543
229,河北,CO2,Services,消费视角,74.35172033488685
230,河北,CO2,Others,消费视角,129.80922338349066
231,山西,CO2,Agriculture,消费视角,13.693005102422367
232,山西,CO2,Food&tabacco,消费视角,11.98194605507438
233,山西,CO2,"Electricity, Gas &Water",消费视角,41.18712975838899
234,山西,CO2,Construction,消费视角,69.24294560416217
235,山西,CO2,Transport,消费视角,14.665835427322197
236,山西,CO2,Services,消费视角,53.98132173874336
237,山西,CO2,Others,消费视角,63.27701542944123
238,内蒙古,CO2,Agriculture,消费视角,22.293391594271633
239,内蒙古,CO2,Food&tabacco,消费视角,22.181078639072403
240,内蒙古,CO2,"Electricity, Gas &Water",消费视角,40.35052888052881
241,内蒙古,CO2,Construction,消费视角,104.14154523398935
242,内蒙古,CO2,Transport,消费视角,14.170232543879901
243,内蒙古,CO2,Services,消费视角,44.84012091422451
244,内蒙古,CO2,Others,消费视角,66.80322339158704
245,辽宁,CO2,Agriculture,消费视角,10.99715818456005
246,辽宁,CO2,Food&tabacco,消费视角,26.085284931014016
247,辽宁,CO2,"Electricity, Gas &Water",消费视角,42.089692565419696
248,辽宁,CO2,Construction,消费视角,112.98352806858583
249,辽宁,CO2,Transport,消费视角,10.122657445465975
250,辽宁,CO2,Services,消费视角,68.60655008447705
251,辽宁,CO2,Others,消费视角,119.94431300210101
252,吉林,CO2,Agriculture,消费视角,7.837897557647615
253,吉林,CO2,Food&tabacco,消费视角,16.603504215703083
254,吉林,CO2,"Electricity, Gas &Water",消费视角,26.391495008481957
255,吉林,CO2,Construction,消费视角,84.12975522619865
256,吉林,CO2,Transport,消费视角,9.102988304199869
257,吉林,CO2,Services,消费视角,56.71710099613143
258,吉林,CO2,Others,消费视角,94.057164391811
259,黑龙江,CO2,Agriculture,消费视角,17.38632980009824
260,黑龙江,CO2,Food&tabacco,消费视角,15.413263619559341
261,黑龙江,CO2,"Electricity, Gas &Water",消费视角,31.582659399223957
262,黑龙江,CO2,Construction,消费视角,48.52412723562311
263,黑龙江,CO2,Transport,消费视角,8.013773416302119
264,黑龙江,CO2,Services,消费视角,60.70571933616931
265,黑龙江,CO2,Others,消费视角,68.79963857284197
266,上海,CO2,Agriculture,消费视角,26.568580478785957
267,上海,CO2,Food&tabacco,消费视角,13.811218317263057
268,上海,CO2,"Electricity, Gas &Water",消费视角,62.498935620080225
269,上海,CO2,Construction,消费视角,65.32750851166725
270,上海,CO2,Transport,消费视角,15.906339693507572
271,上海,CO2,Services,消费视角,64.15250718598277
272,上海,CO2,Others,消费视角,77.37407249955349
273,江苏,CO2,Agriculture,消费视角,21.112549011067845
274,江苏,CO2,Food&tabacco,消费视角,25.40137609216338
275,江苏,CO2,"Electricity, Gas &Water",消费视角,44.88441110844228
276,江苏,CO2,Construction,消费视角,137.49805117416128
277,江苏,CO2,Transport,消费视角,11.771721052611298
278,江苏,CO2,Services,消费视角,89.85949284665173
279,江苏,CO2,Others,消费视角,207.99713463324036
280,浙江,CO2,Agriculture,消费视角,15.449643769011782
281,浙江,CO2,Food&tabacco,消费视角,16.917482387102105
282,浙江,CO2,"Electricity, Gas &Water",消费视角,42.490662051270036
283,浙江,CO2,Construction,消费视角,134.62118701029124
284,浙江,CO2,Transport,消费视角,5.66597683267212
285,浙江,CO2,Services,消费视角,84.02791564508554
286,浙江,CO2,Others,消费视角,118.79967309210528
287,安徽,CO2,Agriculture,消费视角,8.78194296200095
288,安徽,CO2,Food&tabacco,消费视角,19.839792442383768
289,安徽,CO2,"Electricity, Gas &Water",消费视角,28.316494618177426
290,安徽,CO2,Construction,消费视角,81.63412575343186
291,安徽,CO2,Transport,消费视角,4.3611127635567515
292,安徽,CO2,Services,消费视角,54.968409030298616
293,安徽,CO2,Others,消费视角,43.32579225312887
294,福建,CO2,Agriculture,消费视角,12.64623331390888
295,福建,CO2,Food&tabacco,消费视角,11.592295191106137
296,福建,CO2,"Electricity, Gas &Water",消费视角,48.67040273391101
297,福建,CO2,Construction,消费视角,56.25942158031044
298,福建,CO2,Transport,消费视角,10.485857260204625
299,福建,CO2,Services,消费视角,39.09552646811017
300,福建,CO2,Others,消费视角,44.406703819827754
301,江西,CO2,Agriculture,消费视角,14.50983721739694
302,江西,CO2,Food&tabacco,消费视角,21.5443034743602
303,江西,CO2,"Electricity, Gas &Water",消费视角,46.74485055474153
304,江西,CO2,Construction,消费视角,57.781739324430475
305,江西,CO2,Transport,消费视角,4.554368051768234
306,江西,CO2,Services,消费视角,19.17642811703763
307,江西,CO2,Others,消费视角,35.03263741905587
308,山东,CO2,Agriculture,消费视角,14.831484663248307
309,山东,CO2,Food&tabacco,消费视角,110.28174418467547
310,山东,CO2,"Electricity, Gas &Water",消费视角,27.676225367892922
311,山东,CO2,Construction,消费视角,191.76466812454348
312,山东,CO2,Transport,消费视角,9.35450817145291
313,山东,CO2,Services,消费视角,98.05130736789532
314,山东,CO2,Others,消费视角,286.1463132967618
315,河南,CO2,Agriculture,消费视角,34.78700259634407
316,河南,CO2,Food&tabacco,消费视角,28.636687914078152
317,河南,CO2,"Electricity, Gas &Water",消费视角,25.4985541719808
318,河南,CO2,Construction,消费视角,71.82105352798297
319,河南,CO2,Transport,消费视角,5.26117006776825
320,河南,CO2,Services,消费视角,70.48278249665044
321,河南,CO2,Others,消费视角,241.32356351576522
322,湖北,CO2,Agriculture,消费视角,21.97291463218416
323,湖北,CO2,Food&tabacco,消费视角,33.51350681917188
324,湖北,CO2,"Electricity, Gas &Water",消费视角,16.866914540744215
325,湖北,CO2,Construction,消费视角,93.74475922268768
326,湖北,CO2,Transport,消费视角,13.642959491615605
327,湖北,CO2,Services,消费视角,42.32001251264571
328,湖北,CO2,Others,消费视角,71.69473388399352
329,湖南,CO2,Agriculture,消费视角,37.3215113544034
330,湖南,CO2,Food&tabacco,消费视角,24.73478740596099
331,湖南,CO2,"Electricity, Gas &Water",消费视角,14.799949098656286
332,湖南,CO2,Construction,消费视角,81.33034366189843
333,湖南,CO2,Transport,消费视角,7.39818536199869
334,湖南,CO2,Services,消费视角,56.668241750071815
335,湖南,CO2,Others,消费视角,69.72675953436094
336,广东,CO2,Agriculture,消费视角,27.501948977196513
337,广东,CO2,Food&tabacco,消费视角,28.407223324272415
338,广东,CO2,"Electricity, Gas &Water",消费视角,71.33146703317144
339,广东,CO2,Construction,消费视角,174.01091368139595
340,广东,CO2,Transport,消费视角,24.9026317210932
341,广东,CO2,Services,消费视角,112.27369498658707
342,广东,CO2,Others,消费视角,121.32584780498618
343,广西,CO2,Agriculture,消费视角,22.39276292903234
344,广西,CO2,Food&tabacco,消费视角,24.736980471264815
345,广西,CO2,"Electricity, Gas &Water",消费视角,20.248993324795535
346,广西,CO2,Construction,消费视角,64.31214223532109
347,广西,CO2,Transport,消费视角,6.922642064894052
348,广西,CO2,Services,消费视角,30.48109259195433
349,广西,CO2,Others,消费视角,43.73453133156968
350,海南,CO2,Agriculture,消费视角,5.483558079973542
351,海南,CO2,Food&tabacco,消费视角,1.4239510691220418
352,海南,CO2,"Electricity, Gas &Water",消费视角,1.2886204222183784
353,海南,CO2,Construction,消费视角,13.123112527629058
354,海南,CO2,Transport,消费视角,1.8503394585587412
355,海南,CO2,Services,消费视角,6.082199794352887
356,海南,CO2,Others,消费视角,4.503777430090562
357,重庆,CO2,Agriculture,消费视角,14.088175210947009
358,重庆,CO2,Food&tabacco,消费视角,9.052758268039065
359,重庆,CO2,"Electricity, Gas &Water",消费视角,13.135631116607028
360,重庆,CO2,Construction,消费视角,65.03775968441172
361,重庆,CO2,Transport,消费视角,5.166401116005723
362,重庆,CO2,Services,消费视角,23.167029259513168
363,重庆,CO2,Others,消费视角,31.258233036327898
364,四川,CO2,Agriculture,消费视角,39.57396600265985
365,四川,CO2,Food&tabacco,消费视角,29.967329380338903
366,四川,CO2,"Electricity, Gas &Water",消费视角,16.668321402077755
367,四川,CO2,Construction,消费视角,69.39505265200881
368,四川,CO2,Transport,消费视角,7.830455326326943
369,四川,CO2,Services,消费视角,49.819649780239274
370,四川,CO2,Others,消费视角,83.7189723469123
371,贵州,CO2,Agriculture,消费视角,19.31429357121781
372,贵州,CO2,Food&tabacco,消费视角,2.928525120019734
373,贵州,CO2,"Electricity, Gas &Water",消费视角,13.87469925039929
374,贵州,CO2,Construction,消费视角,39.132840835934154
375,贵州,CO2,Transport,消费视角,5.023753658582533
376,贵州,CO2,Services,消费视角,42.41252736891511
377,贵州,CO2,Others,消费视角,22.55849425529299
378,云南,CO2,Agriculture,消费视角,39.0034848831487
379,云南,CO2,Food&tabacco,消费视角,9.834905379893728
380,云南,CO2,"Electricity, Gas &Water",消费视角,21.8109543779661
381,云南,CO2,Construction,消费视角,68.05845953836916
382,云南,CO2,Transport,消费视角,3.797059937759451
383,云南,CO2,Services,消费视角,26.389806990854446
384,云南,CO2,Others,消费视角,43.16802842962678
385,陕西,CO2,Agriculture,消费视角,21.122784211445442
386,陕西,CO2,Food&tabacco,消费视角,15.456518807055499
387,陕西,CO2,"Electricity, Gas &Water",消费视角,40.568084147604196
388,陕西,CO2,Construction,消费视角,54.644309776950784
389,陕西,CO2,Transport,消费视角,4.245854228553634
390,陕西,CO2,Services,消费视角,41.06512344633235
391,陕西,CO2,Others,消费视角,75.60475139106282
392,甘肃,CO2,Agriculture,消费视角,23.193979870323957
393,甘肃,CO2,Food&tabacco,消费视角,7.442532730659016
394,甘肃,CO2,"Electricity, Gas &Water",消费视角,11.88740429927675
395,甘肃,CO2,Construction,消费视角,44.501782219095
396,甘肃,CO2,Transport,消费视角,4.444540733807939
397,甘肃,CO2,Services,消费视角,15.788075922653572
398,甘肃,CO2,Others,消费视角,13.600592927353787
399,青海,CO2,Agriculture,消费视角,17.310097955821238
400,青海,CO2,Food&tabacco,消费视角,1.4037773417366637
401,青海,CO2,"Electricity, Gas &Water",消费视角,5.678852808278079
402,青海,CO2,Construction,消费视角,9.314684487834395
403,青海,CO2,Transport,消费视角,4.1754283130966625
404,青海,CO2,Services,消费视角,7.464478455303882
405,青海,CO2,Others,消费视角,6.554343614236219
406,宁夏,CO2,Agriculture,消费视角,3.7513573026617486
407,宁夏,CO2,Food&tabacco,消费视角,0.8644651072288891
408,宁夏,CO2,"Electricity, Gas &Water",消费视角,11.835237029798172
409,宁夏,CO2,Construction,消费视角,35.574631871682136
410,宁夏,CO2,Transport,消费视角,2.6191906289282767
411,宁夏,CO2,Services,消费视角,11.888517349754398
412,宁夏,CO2,Others,消费视角,17.19537497104969
413,新疆,CO2,Agriculture,消费视角,16.42702679827009
414,新疆,CO2,Food&tabacco,消费视角,10.524612147834432
415,新疆,CO2,"Electricity, Gas &Water",消费视角,39.042150919479326
416,新疆,CO2,Construction,消费视角,51.451155115854334
417,新疆,CO2,Transport,消费视角,3.6615479629627607
418,新疆,CO2,Services,消费视角,29.772907836035056
419,新疆,CO2,Others,消费视角,28.460054096839592
